id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
82702.0,tt1646971,3.489106,145000000.0,609123048.0,How to Train Your Dragon 2,Jay Baruchel|Gerard Butler|Kristen Wiig|Jonah Hill|Cate Blanchett,http://www.howtotrainyourdragon.com/,Dean DeBlois,The training is over.,father-son relationship|wife husband relationship|sacrifice|viking|sequel,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",102.0,Fantasy|Action|Adventure|Animation|Comedy,DreamWorks Animation|Mad Hatter Entertainment,2014-06-12,2152.0,7.7,2014.0,133558202.361861,561057788.331434
266856.0,tt2980516,3.170271,15000000.0,121201940.0,The Theory of Everything,Eddie Redmayne|Felicity Jones|Harry Lloyd|David Thewlis|Emily Watson,,James Marsh,His Mind Changed Our World. Her Love Changed His.,biography|physicist|based on memoir|stephen hawking,A look at the relationship between the famous physicist Stephen Hawking and his wife.,123.0,Drama|Romance,Working Title Films,2014-11-26,1960.0,7.8,2014.0,13816365.7615718,111638022.270139
85350.0,tt1065073,2.595951,4000000.0,44349000.0,Boyhood,Ellar Coltrane|Patricia Arquette|Ethan Hawke|Elijah Smith|Lorelei Linklater,,Richard Linklater,12 years in the making.,daily life|family's daily life|urban life|growing up|domestic abuse,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",164.0,Drama,Detour Filmproduction|IFC Productions,2014-06-05,1343.0,7.6,2014.0,3684364.20308583,40849467.0106634
200727.0,tt1638002,2.295091,0.0,4439431.0,"Love, Rosie",Lily Collins|Sam Claflin|Suki Waterhouse|Christian Cooke|Tamsin Egerton,,Christian Ditter,Right Love. Wrong Time.,based on novel|male female relationship|teenage pregnancy|best friends in love|missed opportunity,Rosie and Alex are best friends. They are suddenly separated when Alex and his family move from Dublin to America. Can their friendship survive years and miles? Will they gamble everything for true love?,102.0,Comedy|Romance,Constantin Film|Octagon Films,2014-07-02,904.0,7.6,2014.0,0.0,4089120.16461739
222935.0,tt2582846,2.293859,12000000.0,305151265.0,The Fault in Our Stars,Shailene Woodley|Ansel Elgort|Nat Wolff|Laura Dern|Sam Trammell,,Josh Boone,One Sick Love Story,amsterdam|based on novel|support group|cancer|teenager,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",125.0,Romance|Drama,Fox 2000 Pictures|Temple Hill Entertainment|TSG Entertainment,2014-05-16,2389.0,7.8,2014.0,11053092.6092575,281072099.32309
265177.0,tt3612616,1.737699,4900000.0,3494070.0,Mommy,Anne Dorval|Suzanne ClÃ©ment|Antoine-Olivier Pilon|Patrick Huard|Alexandre Goyette,,Xavier Dolan,,quebec|dysfunctional family|single mother|mother son relationship|behavioral disorders,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",138.0,Drama,TÃ©lÃ©film Canada|Super Ã‰cran|SODEC|Metafilms,2014-05-22,389.0,8.0,2014.0,4513346.14878015,3218356.60776903
110416.0,tt1865505,1.37667,0.0,857522.0,Song of the Sea,Brendan Gleeson|Fionnula Flanagan|David Rawle|Pat Shortt|Jon Kenny,http://www.cartoonsaloon.ie/2009/06/feature-films-song-of-the-sea/,Tomm Moore,Let the song of the sea sway your heart...,fairy tale|lighthouse|folk music|lighthouse keeper   |irish,"The story of the last Seal Childâ€™s journey home. After their motherâ€™s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his motherâ€™s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.",93.0,Family|Animation|Fantasy,Irish Film Board|Digital Graphics|Big Farm|Cartoon Saloon|Super Productions,2014-09-06,263.0,8.0,2014.0,0.0,789855.840039643
234200.0,tt3169706,0.920514,0.0,7523634.0,Pride,Ben Schnetzer|Bill Nighy|Imelda Staunton|Dominic West|Paddy Considine,,Matthew Warchus,Based on the inspirational true story.,lgbt,"Itâ€™s the summer of 1984 â€“ Margaret Thatcher is in power and the National Union of Mineworkers (NUM) is on strike. At the Gay Pride March in London, a group of gay and lesbian activists decides to raise money to support the families of the striking miners. But there is a problem. The Union seems embarrassed to receive their support.  But the activists are not deterred. They decide to ignore the Union and go direct to the miners. They identify a mining village in the Dulais Valley,  in deepest Wales, and set off in a mini bus to make their donation in person. And so begins the extraordinary story of two seemingly alien communities who form a surprising and ultimately triumphant partnership.",117.0,Drama|Comedy,Calamity Films,2014-09-12,288.0,7.7,2014.0,0.0,6929951.94667988
293299.0,tt3689498,0.7057,0.0,0.0,Feast,Tommy Snider|Katie Lowes|Ben Bledsoe|Stephen Apostolina|Kirk Baily,,Patrick Osborne,Pet is not just a pet,cake|pixar animated short|food|dog|organic food,"This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",6.0,Romance|Comedy|Animation|Drama|Family,Walt Disney Animation Studios,2014-11-07,318.0,8.0,2014.0,0.0,0.0
293310.0,tt4044364,0.512588,0.0,0.0,Citizenfour,Edward Snowden|Julian Assange|Glenn Greenwald|Jacob Appelbaum|Kevin Bankston,https://citizenfourfilm.com,Laura Poitras,,national security agency|woman director|edward snowden,"In June 2013, Laura Poitras and reporter Glenn Greenwald flew to Hong Kong for the first of many meetings with Edward Snowden. She brought her camera with her. The film that resulted from this series of tense encounters is absolutely sui generis in the history of cinema:  a 100% real-life thriller unfolding minute by minute before our eyes. Poitras is a great and brave filmmaker, but she is also a masterful storyteller: she compresses the many days of questioning, waiting, confirming, watching the worldâ€™s reaction and agonizing over the next move, into both a great character study of Snowden and a narrative that will leave you on the edge of your seat as it inexorably moves toward its conclusion.",114.0,Documentary,Participant Media|HBO Documentary Films|Praxis Films,2014-10-10,363.0,7.8,2014.0,0.0,0.0
299969.0,tt4128102,0.293107,0.0,0.0,"Marvel: 75 Years, From Pulp to Pop!",Emily VanCamp|Stan Lee|Axel Alonso|Joe Quesada|Patton Oswalt,http://abc.go.com/shows/movies-and-specials/listings/marvel-75-years-from-pulp-to-pop,Zak Knutson,,marvel comic,"In celebration of the publisher's 75th anniversary, the hour-long special will take a detailed look at the company's journey from fledgling comics publisher to multi-media juggernaut. Hosted by Emily VanCamp (S.H.I.E.L.D. Agent Sharon Carter), the documentary-style feature will include interviews with comic book icons, pop culture authorities, and Hollywood stars.  The special also promises an ""extraordinary peek into Marvel's future!"" Might Marvel release the first official footage from next year's Avengers: Age of Ultron or Ant-Man? If they do, you'll know about it here.",41.0,Documentary,Marvel Studios|Bow and Arrow Entertainment,2014-11-04,15.0,7.7,2014.0,0.0,0.0
113833.0,tt1684226,0.286381,0.0,0.0,The Normal Heart,Mark Ruffalo|Jim Parsons|Matt Bomer|Julia Roberts|Jonathan Groff,,Ryan Murphy,"To win a war, You have to start one.",gay|aids|homosexuality|epidemic,"The story of the onset of the HIV-AIDS crisis in New York City in the early 1980s, taking an unflinching look at the nation's sexual politics as gay activists and their allies in the medical community fight to expose the truth about the burgeoning epidemic to a city and nation in denial.",133.0,Drama,Plan B Entertainment|Blumhouse Productions|HBO Films|Ryan Murphy Productions|Twentieth Century Fox Television,2014-05-25,197.0,7.8,2014.0,0.0,0.0
250766.0,tt2382298,0.232241,0.0,0.0,Life Itself,Roger Ebert|Werner Herzog|Martin Scorsese|Errol Morris|Ava DuVernay,,Steve James,,,"Life Itself recounts the surprising and entertaining life of renowned film critic and social commentator Roger Ebert. The film details his early days as a freewheeling bachelor and Pulitzer Prize winner, his famously contentious partnership with Gene Siskel, his life-altering marriage, and his brave and transcendent battle with cancer.",120.0,Documentary,Film Rites|Kartemquin Films|CNN Films,2014-07-04,104.0,7.7,2014.0,0.0,0.0
169607.0,tt2714900,0.226028,0.0,1503616.0,Finding Vivian Maier,,http://www.vivianmaier.com/film-finding-vivian-maier/,John Maloof|Charlie Siskel,,,"Vivian Maier's photos were seemingly destined for obscurity, lost among the clutter of the countless objects she'd collected throughout her life. Instead these images have shaken the world of street photography and irrevocably changed the life of the man who brought them to the public eye. This film brings to life the interesting turns and travails of the improbable saga of John Maloof's discovery of Vivian Maier, unravelling this mysterious tale through her documentary films, photographs, odd collections and personal accounts from the people that knew her. What started as a blog to show her work quickly became a viral sensation in the photography world. Photos destined for the trash heap now line gallery exhibitions, a forthcoming book and this documentary film.",83.0,Documentary,,2014-03-28,70.0,7.8,2014.0,0.0,1384967.24139677
209416.0,tt3074780,0.253943,0.0,0.0,Supermensch: The Legend of Shep Gordon,Shep Gordon|Alice Cooper|Sylvester Stallone|Anne Murray|Willie Nelson,,Mike Myers|Beth Aala,,musician|biography|music business|rock music|chef,"In 1991, music manager Shep Gordon held Mike Myers over a barrel a few weeks before shooting Wayneâ€™s World regarding an Alice Cooper song Myers wanted to use in the film. They have been close friends ever since. Twenty-two years later, the story of Gordonâ€™s legendary life in the Ã¼ber-fast lane is now told in Myersâ€™ directorial debut. And this time itâ€™s Myers who has Gordon over a barrel. Shep Gordon: capitalist, protector, hedonist, pioneer, showman, shamanâ€¦ Supermensch!",85.0,Documentary,A&E IndieFilms|Nomoneyfun Films,2014-06-06,20.0,7.6,2014.0,0.0,0.0
250658.0,tt3268458,0.220064,0.0,0.0,The Internet's Own Boy: The Story of Aaron Swartz,Aaron Swartz|Tim Berners-Lee|Cory Doctorow|Peter Eckersley|Lawrence Lessig,,Brian Knappenberger,Information is power.,hacker|internet|aaron swartz,Programming prodigy and information activist Aaron Swartz achieved groundbreaking work in social justice and political organizing. His passion for open access ensnared him in a legal nightmare that ended with the taking of his own life at the age of 26.,105.0,Documentary,Participant Media|FilmBuff|Luminant Media|Unjustus Films,2014-06-27,117.0,7.8,2014.0,0.0,0.0
263614.0,tt3455224,0.211791,0.0,0.0,Virunga,AndrÃ© Bauma|Emmanuel de Merode|MÃ©lanie Gouby|Rodrigue Mugaruka Katembo|Vianney Kazarama,,Orlando von Einsiedel,,,"Virunga in the Democratic Republic of the Congo is Africaâ€™s oldest national park, a UNESCO world heritage site, and a contested ground among insurgencies seeking to topple the government that see untold profits in the land. Among this ongoing power struggle, Virunga also happens to be the last natural habitat for the critically endangered mountain gorilla. The only thing standing in the way of the forces closing in around the gorillas: a handful of passionate park rangers and journalists fighting to secure the parkâ€™s borders and expose the corruption of its enemies. Filled with shocking footage, and anchored by the surprisingly deep and gentle characters of the gorillas themselves, Virunga is a galvanizing call to action around an ongoing political and environmental crisis in the Congo.",90.0,Documentary|War,Grain Media|Violet Films,2014-11-07,55.0,7.9,2014.0,0.0,0.0
301959.0,tt4172224,0.210808,0.0,0.0,Interstellar: Nolan's Odyssey,Alex Zane|Michael Caine|Jessica Chastain|Anne Hathaway|Hugh Jackman,,Dan Storey,,making of|space exploration,"Behind the scenes of Christopher Nolan's sci-fi drama, which stars Matthew McConaughey and Anne Hathaway",23.0,Documentary,Sky Movies,2014-11-05,79.0,7.9,2014.0,0.0,0.0
